Date;Rate;OMX_Close;Index_Value
2022-03-02 00:00:00;0,00;2,096.53;50,40
2022-03-03 00:00:00;0,00;2,048.51;51,80
2022-03-04 00:00:00;0,00;1,985.54;49,20
2022-03-07 00:00:00;0,00;1,980.35;51,00
2022-03-08 00:00:00;0,00;1,972.04;49,00
2022-03-09 00:00:00;0,00;2,041.62;51,20
2022-03-10 00:00:00;0,00;2,038.92;51,40
2022-03-11 00:00:00;0,00;2,070.80;52,00
2022-03-14 00:00:00;0,00;2,096.44;55,00
2022-03-15 00:00:00;0,00;2,085.08;55,20
2022-03-16 00:00:00;0,00;2,167.15;57,80
2022-03-17 00:00:00;0,00;2,159.00;60,40
2022-03-18 00:00:00;0,00;2,178.82;63,20
2022-03-21 00:00:00;0,00;2,181.05;61,60
2022-03-22 00:00:00;0,00;2,182.78;62,40
2022-03-23 00:00:00;0,00;2,155.64;61,00
2022-03-24 00:00:00;0,00;2,134.16;60,00
2022-03-25 00:00:00;0,00;2,106.52;61,60
2022-03-28 00:00:00;0,00;2,124.93;61,40
2022-03-29 00:00:00;0,00;2,154.38;63,80
2022-03-30 00:00:00;0,00;2,130.30;62,60
2022-03-31 00:00:00;0,00;2,095.17;61,40
2022-04-01 00:00:00;0,00;2,119.62;60,90
2022-04-04 00:00:00;0,00;2,136.44;62,40
2022-04-05 00:00:00;0,00;2,132.52;62,40
2022-04-06 00:00:00;0,00;2,101.21;61,30
2022-04-07 00:00:00;0,00;2,108.04;62,00
2022-04-08 00:00:00;0,00;2,131.86;61,60
2022-04-11 00:00:00;0,00;2,097.71;61,40
2022-04-12 00:00:00;0,00;2,102.20;63,70
2022-04-13 00:00:00;0,00;2,098.58;64,30
2022-04-14 00:00:00;0,00;2,092.86;65,00
2022-04-19 00:00:00;0,00;2,097.89;64,00
2022-04-20 00:00:00;0,00;2,109.10;66,10
2022-04-21 00:00:00;0,00;2,126.44;65,20
2022-04-22 00:00:00;0,00;2,094.94;63,30
2022-04-25 00:00:00;0,00;2,050.64;63,00
2022-04-26 00:00:00;0,00;2,018.33;62,20
2022-04-27 00:00:00;0,00;2,048.69;62,10
2022-04-28 00:00:00;0,00;2,038.56;62,00
2022-04-29 00:00:00;0,00;2,058.90;62,60
2022-05-02 00:00:00;0,00;2,020.41;61,20
2022-05-03 00:00:00;0,00;2,034.46;61,30
2022-05-04 00:00:00;0,25;2,011.12;62,20
2022-05-05 00:00:00;0,25;1,985.13;59,80
2022-05-06 00:00:00;0,25;1,962.00;58,00
2022-05-09 00:00:00;0,25;1,914.83;54,00
2022-05-10 00:00:00;0,25;1,943.11;58,00
2022-05-11 00:00:00;0,25;1,977.47;59,20
2022-05-12 00:00:00;0,25;1,973.48;58,00
2022-05-13 00:00:00;0,25;2,011.33;60,40
2022-05-16 00:00:00;0,25;2,004.49;61,40
2022-05-17 00:00:00;0,25;2,027.34;63,50
2022-05-18 00:00:00;0,25;2,002.54;62,90
2022-05-19 00:00:00;0,25;1,992.40;64,00
2022-05-20 00:00:00;0,25;1,994.09;62,10
2022-05-23 00:00:00;0,25;2,018.87;64,90
2022-05-24 00:00:00;0,25;2,001.10;63,40
2022-05-25 00:00:00;0,25;1,981.82;63,50
2022-05-27 00:00:00;0,25;2,058.10;62,80
2022-05-30 00:00:00;0,25;2,075.28;60,60
2022-05-31 00:00:00;0,25;2,042.64;65,90
2022-06-01 00:00:00;0,25;2,041.26;66,00
2022-06-02 00:00:00;0,25;2,075.68;70,00
2022-06-03 00:00:00;0,25;2,069.41;68,80
2022-06-07 00:00:00;0,25;2,074.21;70,60
2022-06-08 00:00:00;0,25;2,069.93;72,00
2022-06-09 00:00:00;0,25;2,044.06;71,00
2022-06-10 00:00:00;0,25;1,990.80;70,50
2022-06-13 00:00:00;0,25;1,956.51;68,50
2022-06-14 00:00:00;0,25;1,931.39;62,20
